datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
2018-02-26,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0
2018-02-27,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0
2018-02-28,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0
2018-03-01,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0
2018-03-02,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5
2018-03-03,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0
2018-03-04,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0
2018-03-05,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0
2018-03-06,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0
2018-03-07,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4
2018-03-08,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0
2018-03-09,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0
2018-03-10,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0
2018-03-11,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0
2018-03-12,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0
2018-03-13,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0
2018-03-14,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0
2018-03-15,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0
2018-03-16,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0
2018-03-17,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0
2018-03-18,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0
2018-03-19,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0
2018-03-20,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0
2018-03-21,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0
2018-03-22,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0
2018-03-23,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5
2018-03-24,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0
2018-03-25,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0
2018-03-26,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3
2018-03-27,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0
2018-03-28,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5
2018-03-29,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3
2018-03-30,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0
2018-03-31,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0
2018-04-01,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0
2018-04-02,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0
2018-04-03,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5
2018-04-04,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0
2018-04-05,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0
2018-04-06,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0
2018-04-07,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0
2018-04-10,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0
2018-04-11,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0
2018-04-12,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5
2018-04-13,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0
2018-04-14,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0
2018-04-15,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0
2018-04-16,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0
2018-04-17,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0
2018-04-18,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0
2018-04-19,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0
2018-04-20,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0
2018-04-21,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2
2018-04-22,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5
2018-04-23,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0
2018-04-24,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0
2018-04-25,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0
2018-04-26,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0
2018-04-27,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0
2018-04-28,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0
2018-04-29,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4
2018-04-30,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0
2018-05-01,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0
2018-05-02,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0
2018-05-03,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0
2018-05-04,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5
2018-05-05,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0
2018-05-06,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5
2018-05-07,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0
2018-05-08,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0
2018-05-09,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0
2018-05-10,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0
2018-05-11,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0
2018-05-12,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0
2018-05-13,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0
2018-05-14,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0
2018-05-15,4.0,0.67,2.0,14.0,11.0,0.0,5.0,7.0
2018-05-16,4.01,2.33,2.5,13.4,9.0,0.0,2.0,8.0
2018-05-17,2.0,2.78,3.5,16.0,11.0,0.0,1.0,4.0
2018-05-18,2.34,1.396,6.0,30.0,11.0,0.0,2.0,2.4
2018-05-19,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0
2018-05-20,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0
2018-05-21,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0
2018-05-22,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0
2018-05-23,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0
2018-05-24,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0
2018-05-25,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0
2018-05-26,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0
2018-05-27,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0
2018-05-28,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0
2018-05-29,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0
2018-05-30,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0
2018-05-31,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64
2018-06-01,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0
2018-06-02,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0
2018-06-03,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0
2018-06-04,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0
2018-06-05,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0
2018-06-06,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0
2018-06-07,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0
2018-06-08,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4
2018-06-09,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0
2018-06-10,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0
2018-06-11,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0
2018-06-12,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4
2018-06-13,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0
2018-06-14,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0
2018-06-15,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0
2018-06-16,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0
2018-06-17,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0
2018-06-18,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0
2018-06-19,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0
2018-06-20,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6
2018-06-21,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5
2018-06-22,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5
2018-06-23,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0
2018-06-24,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0
2018-06-25,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0
2018-06-26,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4
2018-06-27,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0
2018-06-28,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0
2018-06-29,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0
2018-06-30,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0
2018-07-01,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0
2018-07-02,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0
2018-07-03,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0
2018-07-04,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0
2018-07-05,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0
2018-07-06,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0
2018-07-07,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5
2018-07-08,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0
2018-07-09,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0
2018-07-10,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0
2018-07-11,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0
2018-07-12,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0
2018-07-13,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0
2018-07-14,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4
2018-07-15,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0
2018-07-16,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0
2018-07-17,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0
2018-07-18,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0
2018-07-19,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0
2018-07-20,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0
2018-07-21,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0
2018-07-22,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0
2018-07-23,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3
2018-07-24,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0
2018-07-25,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0
2018-07-26,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0
2018-07-27,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0
2018-07-28,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0
2018-07-29,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0
2018-07-30,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0
2018-07-31,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0
2018-08-01,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0
2018-08-02,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0
2018-08-03,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0
2018-08-04,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0
2018-08-05,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3
2018-08-06,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0
2018-08-07,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0
2018-08-08,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0
2018-08-09,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0
2018-08-10,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0
2018-08-11,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0
2018-08-12,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0
2018-08-13,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0
2018-08-14,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0
2018-08-15,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0
2018-08-16,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0
2018-08-17,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0
2018-08-18,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0
2018-08-19,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0
2018-08-20,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0
2018-08-21,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0
2018-08-22,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0
2018-08-23,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0
2018-08-24,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0
2018-08-25,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5
2018-08-26,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3
2018-08-27,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0
2018-08-28,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0
2018-08-29,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0
2018-08-30,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0
2018-08-31,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0
2018-09-01,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0
2018-09-02,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0
2018-09-03,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0
2018-09-04,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0
2018-09-05,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0
2018-09-06,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0
2018-09-07,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7
2018-09-08,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0
2018-09-09,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0
2018-09-10,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0
2018-09-11,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0
2018-09-12,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0
2018-09-13,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0
2018-09-14,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0
2018-09-15,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4
2018-09-16,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0
2018-09-17,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0
2018-09-18,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0
2018-09-19,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0
2018-09-20,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0
2018-09-21,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0
2018-09-22,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0
2018-09-23,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0
2018-09-24,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0
2018-09-25,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0
2018-09-26,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0
2018-09-27,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0
2018-09-28,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0
2018-09-29,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0
2018-09-30,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0
2018-10-01,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0
2018-10-02,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0
2018-10-03,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0
2018-10-04,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0
2018-10-05,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0
2018-10-06,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1
2018-10-07,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0
2018-10-08,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0
2018-10-09,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0
2018-10-10,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0
2018-10-11,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0
2018-10-12,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0
2018-10-13,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0
2018-10-14,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0
2018-10-15,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0
2018-10-16,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0
2018-10-17,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0
2018-10-18,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0
2018-10-19,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0
2018-10-20,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0
2018-10-21,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0
2018-10-22,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3
2018-10-23,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0
2018-10-24,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5
2018-10-25,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0
2018-10-26,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0
2018-10-27,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0
2018-10-28,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0
2018-10-29,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0
2018-10-30,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0
2018-10-31,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0
2018-11-01,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0
2018-11-02,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3
2018-11-03,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0
2018-11-04,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0
2018-11-05,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3
2018-11-06,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5
2018-11-07,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0
2018-11-08,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0
2018-11-09,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0
2018-11-10,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1
2018-11-11,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0
2018-11-12,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0
2018-11-13,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0
2018-11-14,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0
2018-11-15,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0
2018-11-16,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4
2018-11-17,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0
2018-11-18,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0
2018-11-19,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0
2018-11-20,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0
2018-11-21,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0
2018-11-22,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0
2018-11-23,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0
2018-11-24,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3
2018-11-25,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0
2018-11-26,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0
2018-11-27,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0
2018-11-28,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0
2018-11-29,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0
2018-11-30,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5
2018-12-01,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0
2018-12-02,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0
2018-12-03,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0
2018-12-04,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0
2018-12-05,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0
2018-12-10,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0
2018-12-11,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5
2018-12-12,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0
2018-12-13,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0
2018-12-14,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0
2018-12-15,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3
2018-12-16,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0
2018-12-17,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0
2018-12-18,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0
2018-12-21,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0
2018-12-22,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0
2018-12-23,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0
